	0	1	2	3	4	5	6	7	8	9	10	11	group	GENCODE	AnnoMore2	AnnoMore1	AnnoMore1_DeepPASS	pas_region	mapped_genes	PAS_name	gene_name	pas_subclassified	PAS_index_from5p	visual_name
90773	7	3138964	3139365	ENSG00000217455|25617	0	-	3138964	3139365	0	1	401,	0,	25617	False	True	True	True	3primeExtended	ENSG00000217455	ENSG00000217455-1	ENSG00000217455	3primeExtended	1	ENSG00000217455:1_3ds
90774	7	3320482	3320939	SDK1|84097	0	+	3320482	3320939	0	1	457,	0,	84097	False	True	True	False	intron	SDK1	SDK1-1	SDK1	intron	1	SDK1:1_int
90775	7	3339453	3339909	SDK1|25766	0	+	3339453	3339909	0	1	456,	0,	25766	False	True	True	False	intron	ENSG00000224593;SDK1	SDK1-2	SDK1	intron	2	SDK1:2_int
90776	7	3348796	3349239	SDK1|84101	0	+	3348796	3349239	0	1	443,	0,	84101	False	False	True	True	intron	SDK1	SDK1-3	SDK1	intron	3	SDK1:3_int
90777	7	3350944	3351344	SDK1|84102	0	+	3350944	3351344	0	1	400,	0,	84102	False	True	True	False	intron	SDK1	SDK1-4	SDK1	intron	4	SDK1:4_int
90778	7	3374764	3375201	SDK1|84090	0	+	3374764	3375201	0	1	437,	0,	84090	False	False	True	True	intron	SDK1	SDK1-5	SDK1	intron	5	SDK1:5_int
90779	7	3387915	3388408	SDK1|84091	0	+	3387915	3388408	0	1	493,	0,	84091	False	False	True	True	intron	SDK1	SDK1-6	SDK1	intron	6	SDK1:6_int
90780	7	3389348	3389783	SDK1|84103	0	+	3389348	3389783	0	1	435,	0,	84103	False	False	True	True	intron	SDK1	SDK1-7	SDK1	intron	7	SDK1:7_int
90781	7	3404759	3405186	SDK1|84089	0	+	3404759	3405186	0	1	427,	0,	84089	False	False	True	True	intron	SDK1	SDK1-8	SDK1	intron	8	SDK1:8_int
90782	7	3436149	3436553	SDK1|84092	0	+	3436149	3436553	0	1	404,	0,	84092	False	True	True	False	intron	SDK1	SDK1-9	SDK1	intron	9	SDK1:9_int
90783	7	3619152	3821567	SDK1|84095	0	+	3619152	3821567	0	4	87,107,148,118,	0,19851,22805,202297,	84095	False	True	True	False	CDS	SDK1	SDK1-10	SDK1	CDS	10	SDK1:10_cds
90784	7	3824899	3825334	SDK1|84093	0	+	3824899	3825334	0	1	435,	0,	84093	False	False	True	True	intron	SDK1	SDK1-11	SDK1	intron	11	SDK1:11_int
90785	7	3831337	3831778	SDK1|84098	0	+	3831337	3831778	0	1	441,	0,	84098	False	False	True	True	intron	SDK1	SDK1-12	SDK1	intron	12	SDK1:12_int
90786	7	4102554	4102954	SDK1|84099	0	+	4102554	4102954	0	1	400,	0,	84099	False	False	True	True	intron	SDK1	SDK1-13	SDK1	intron	13	SDK1:13_int
90787	7	4245738	4265505	SDK1|84100	0	+	4245738	4265505	0	2	67,382,	0,19385,	84100	False	True	True	True	3UTR	SDK1	SDK1-14	SDK1	Proximal_3UTR	14	SDK1:14_3ut
90788	7	4265157	4269000	SDK1|84096	0	+	4265157	4269000	0	2	91,438,	0,3405,	84096	True	True	True	True	3UTR	SDK1	SDK1-16	SDK1	Distal_3UTR	16	SDK1:16_3ut
90789	7	4265991	4266447	SDK1|84094	0	+	4265991	4266447	0	1	456,	0,	84094	False	True	True	True	3UTR	SDK1	SDK1-15	SDK1	Proximal_3UTR	15	SDK1:15_3ut
90790	7	4642248	4642570	ENSG00000286874|34893	0	+	4642248	4642570	0	1	322,	0,	34893	False	True	True	True	exon	ENSG00000286874	ENSG00000286874-1	ENSG00000286874	exon	1	ENSG00000286874:1_nce
90791	7	4687830	4688300	FOXK1|40019	0	+	4687830	4688300	0	1	470,	0,	40019	False	True	True	False	intron	FOXK1	FOXK1-1	FOXK1	intron	1	FOXK1:1_int
90792	7	4689210	4689610	FOXK1|40023	0	+	4689210	4689610	0	1	400,	0,	40023	False	False	True	True	intron	FOXK1	FOXK1-2	FOXK1	intron	2	FOXK1:2_int
90793	7	4691689	4692132	FOXK1|40022	0	+	4691689	4692132	0	1	443,	0,	40022	False	True	True	False	intron	FOXK1	FOXK1-3	FOXK1	intron	3	FOXK1:3_int
90794	7	4701195	4701633	FOXK1|40021	0	+	4701195	4701633	0	1	438,	0,	40021	False	False	True	True	intron	FOXK1	FOXK1-4	FOXK1	intron	4	FOXK1:4_int
90795	7	4704122	4704542	FOXK1|40024	0	+	4704122	4704542	0	1	420,	0,	40024	False	True	True	True	intron	FOXK1	FOXK1-5	FOXK1	intron	5	FOXK1:5_int
90796	7	4729624	4730062	FOXK1|35276	0	+	4729624	4730062	0	1	438,	0,	35276	False	True	True	True	intron	ENSG00000287665;FOXK1	FOXK1-6	FOXK1	intron	6	FOXK1:6_int
90797	7	4754656	4755029	FOXK1|40025	0	+	4754656	4755029	0	1	373,	0,	40025	True	True	True	True	3UTR	FOXK1	FOXK1-7	FOXK1	Upstream_3UTR	7	FOXK1:7_3ut
90798	7	4762245	4762687	FOXK1|40017	0	+	4762245	4762687	0	1	442,	0,	40017	False	True	True	True	3UTR	FOXK1	FOXK1-8	FOXK1	Proximal_3UTR	8	FOXK1:8_3ut
90799	7	4768833	4769266	FOXK1|40020	0	+	4768833	4769266	0	1	433,	0,	40020	False	False	True	True	3UTR	FOXK1	FOXK1-9	FOXK1	Distal_3UTR	9	FOXK1:9_3ut
90800	7	4771027	4771442	FOXK1|40018	0	+	4771027	4771442	0	1	415,	0,	40018	True	True	True	True	3UTR	FOXK1	FOXK1-10	FOXK1	Distal_3UTR	10	FOXK1:10_3ut
90801	7	4791308	4791743	AP5Z1|4420	0	+	4791308	4791743	0	1	435,	0,	4420	True	True	True	True	3UTR	AP5Z1	AP5Z1-1	AP5Z1	Proximal_3UTR	1	AP5Z1:1_3ut
90802	7	4792871	4793305	AP5Z1|4422	0	+	4792871	4793305	0	1	434,	0,	4422	False	True	True	True	3UTR	AP5Z1	AP5Z1-2	AP5Z1	Distal_3UTR	2	AP5Z1:2_3ut
90803	7	4793918	4794397	AP5Z1|4421	0	+	4793918	4794397	0	1	479,	0,	4421	True	True	True	True	3UTR	AP5Z1	AP5Z1-3	AP5Z1	Distal_3UTR	3	AP5Z1:3_3ut
90804	7	4799058	4799750	RADIL|78416	0	-	4799058	4799750	0	2	425,121,	0,571,	78416	True	True	True	True	3UTR	RADIL	RADIL-1	RADIL	Proximal_3UTR	2	RADIL:2_3ut
90805	7	4828606	4829006	RADIL|78417	0	-	4828606	4829006	0	1	400,	0,	78417	False	False	True	True	intron	RADIL	RADIL-2	RADIL	intron	1	RADIL:1_int
90806	7	4857738	4858077	PAPOLB|69341	0	-	4857738	4858077	0	1	339,	0,	69341	True	False	False	False	3UTR	PAPOLB	PAPOLB-1	PAPOLB	Distal_3UTR	1	PAPOLB:1_3ut
90807	7	4905989	4906393	MMD2|61172	0	-	4905989	4906393	0	1	404,	0,	61172	True	True	True	True	3UTR	MMD2	MMD2-1	MMD2	Distal_3UTR	3	MMD2:3_3ut
90808	7	4932445	4932845	MMD2|61173	0	-	4932445	4932845	0	1	400,	0,	61173	False	False	True	True	intron	MMD2	MMD2-2	MMD2	intron	2	MMD2:2_int
90809	7	4932971	4933371	MMD2|61174	0	-	4932971	4933371	0	1	400,	0,	61174	False	True	True	False	intron	MMD2	MMD2-3	MMD2	intron	1	MMD2:1_int
90810	7	4976394	4989162	RNF216P1|35591	0	+	4976394	4989162	0	4	42,103,166,100,	0,7276,8515,12668,	35591	False	True	True	False	exon	ENSG00000288620;RNF216P1	RNF216P1-1	RNF216P1	exon	1	RNF216P1:1_nce
90811	7	4994204	4994645	RNF216P1|81351	0	+	4994204	4994645	0	1	441,	0,	81351	False	False	True	True	exon	RNF216P1	RNF216P1-2	RNF216P1	exon	2	RNF216P1:2_nce
90812	7	4997747	4998167	RNF216P1|81352	0	+	4997747	4998167	0	1	420,	0,	81352	True	True	True	True	exon	RNF216P1	RNF216P1-3	RNF216P1	exon	3	RNF216P1:3_nce
90813	7	4998955	4999265	ENSG00000288633|35597	0	+	4998955	4999265	0	1	310,	0,	35597	False	False	True	True	3primeExtended	ENSG00000288633	ENSG00000288633-1	ENSG00000288633	3primeExtended	1	ENSG00000288633:1_3ds
90814	7	5000471	5000926	RNF216P1|79154	0	+	5000471	5000926	0	1	455,	0,	79154	False	True	True	False	intron	RBAK-RBAKDN;RNF216P1	RNF216P1-4	RNF216P1	intron	4	RNF216P1:4_int
90815	7	5025710	5026110	RBAK-RBAKDN|79155	0	+	5025710	5026110	0	1	400,	0,	79155	False	True	True	True	intron	RBAK-RBAKDN;RNF216P1	RBAK-RBAKDN-1	RBAK-RBAKDN	intron	1	RBAK-RBAKDN:1_int
90816	7	5041372	5041782	RBAK-RBAKDN|79156	0	+	5041372	5041782	0	1	410,	0,	79156	False	True	True	True	intron	RBAK-RBAKDN	RBAK-RBAKDN-2	RBAK-RBAKDN	intron	2	RBAK-RBAKDN:2_int
90817	7	5046330	5063820	RBAK|79159	0	+	5046330	5063820	0	5	66,59,260,96,126,	0,1702,10831,11353,17364,	79159	False	True	True	False	CDS	RBAK	RBAK-1	RBAK	CDS	1	RBAK:1_cds
90818	7	5065501	5066026	RBAK|79158	0	+	5065501	5066026	0	1	525,	0,	79158	False	True	True	True	3UTR	RBAK	RBAK-2	RBAK	Proximal_3UTR	2	RBAK:2_3ut
90819	7	5066905	5067342	RBAK|79160	0	+	5066905	5067342	0	1	437,	0,	79160	False	True	True	False	3UTR	RBAK	RBAK-3	RBAK	Proximal_3UTR	3	RBAK:3_3ut
90820	7	5067500	5067935	RBAK|79162	0	+	5067500	5067935	0	1	435,	0,	79162	False	True	True	True	3UTR	RBAK	RBAK-4	RBAK	Distal_3UTR	4	RBAK:4_3ut
90821	7	5068731	5069487	RBAK|79161	0	+	5068731	5069487	0	1	756,	0,	79161	False	True	True	True	3UTR	RBAK	RBAK-5	RBAK	Distal_3UTR	5	RBAK:5_3ut
90822	7	5072374	5073223	RBAKDN|79157	0	+	5072374	5073223	0	2	123,302,	0,547,	79157	True	True	True	True	exon	RBAKDN	RBAKDN-1	RBAKDN	exon	1	RBAKDN:1_nce
90823	7	5119902	5120214	OR10AH1P|68290	0	+	5119902	5120214	0	1	312,	0,	68290	False	False	True	True	exon	OR10AH1P	OR10AH1P-1	OR10AH1P	exon	1	OR10AH1P:1_nce
90824	7	5120016	5120476	ZNF890P|108434	0	-	5120016	5120476	0	1	460,	0,	108434	False	True	True	True	3primeExtended	ZNF890P	ZNF890P-1	ZNF890P	3primeExtended	2	ZNF890P:2_3ds
90825	7	5135105	5135515	ZNF890P|108435	0	-	5135105	5135515	0	1	410,	0,	108435	False	False	True	True	intron	ZNF890P	ZNF890P-2	ZNF890P	intron	1	ZNF890P:1_int
90826	7	5196734	5197134	WIPI2|103464	0	+	5196734	5197134	0	1	400,	0,	103464	False	True	True	True	intron	WIPI2	WIPI2-1	WIPI2	intron	1	WIPI2:1_int
90827	7	5210244	5210738	WIPI2|103463	0	+	5210244	5210738	0	1	494,	0,	103463	False	False	True	True	intron	WIPI2	WIPI2-2	WIPI2	intron	2	WIPI2:2_int
90828	7	5228160	5231093	WIPI2|103462	0	+	5228160	5231093	0	3	51,131,259,	0,1447,2674,	103462	False	True	True	True	3UTR	WIPI2	WIPI2-3	WIPI2	Proximal_3UTR	3	WIPI2:3_3ut
90829	7	5231207	5231769	WIPI2|103465	0	+	5231207	5231769	0	1	562,	0,	103465	True	True	True	True	3UTR	WIPI2	WIPI2-4	WIPI2	Proximal_3UTR	4	WIPI2:4_3ut
90830	7	5233417	5233840	WIPI2|103466	0	+	5233417	5233840	0	1	423,	0,	103466	True	True	True	True	3UTR	WIPI2	WIPI2-5	WIPI2	Distal_3UTR	5	WIPI2:5_3ut
90831	7	5303642	5304124	SLC29A4|87040	0	+	5303642	5304124	0	1	482,	0,	87040	True	True	True	True	3UTR	SLC29A4	SLC29A4-1	SLC29A4	Proximal_3UTR	1	SLC29A4:1_3ut
90832	7	5306446	5306912	SLC29A4|87042	0	+	5306446	5306912	0	1	466,	0,	87042	True	True	True	True	3UTR	SLC29A4	SLC29A4-2	SLC29A4	Distal_3UTR	2	SLC29A4:2_3ut
90833	7	5306790	5307190	TNRC18|97493	0	-	5306790	5307190	0	1	400,	0,	97493	True	True	True	True	3UTR	TNRC18	TNRC18-1	TNRC18	Distal_3UTR	13	TNRC18:13_3ut
90834	7	5306927	5307339	SLC29A4|87041	0	+	5306927	5307339	0	1	412,	0,	87041	False	True	True	True	3primeExtended	SLC29A4	SLC29A4-3	SLC29A4	3primeExtended	3	SLC29A4:3_3ds
90835	7	5307172	5307664	TNRC18|97494	0	-	5307172	5307664	0	1	492,	0,	97494	False	True	True	True	3UTR	TNRC18	TNRC18-2	TNRC18	Distal_3UTR	12	TNRC18:12_3ut
90836	7	5323519	5323926	TNRC18|97498	0	-	5323519	5323926	0	1	407,	0,	97498	False	True	True	False	intron	TNRC18	TNRC18-3	TNRC18	intron	11	TNRC18:11_int
90837	7	5325206	5333036	TNRC18|97497	0	-	5325206	5333036	0	2	42,415,	0,7415,	97497	False	True	True	False	CDS	TNRC18	TNRC18-4	TNRC18	CDS	10	TNRC18:10_cds
90838	7	5354868	5355283	TNRC18|97501	0	-	5354868	5355283	0	1	415,	0,	97501	False	False	True	True	intron	TNRC18	TNRC18-5	TNRC18	intron	9	TNRC18:9_int
90839	7	5357230	5362027	TNRC18|97499	0	-	5357230	5362027	0	4	46,172,129,131,	0,2167,4363,4666,	97499	False	False	True	True	CDS	TNRC18	TNRC18-7	TNRC18	CDS	8	TNRC18:8_cds
90840	7	5360189	5360606	TNRC18|97502	0	-	5360189	5360606	0	1	417,	0,	97502	False	True	True	False	intron	TNRC18	TNRC18-6	TNRC18	intron	7	TNRC18:7_int
90841	7	5383052	5383471	TNRC18|97500	0	-	5383052	5383471	0	1	419,	0,	97500	False	False	True	True	intron	TNRC18	TNRC18-8	TNRC18	intron	6	TNRC18:6_int
90842	7	5389450	5389883	TNRC18|97495	0	-	5389450	5389883	0	1	433,	0,	97495	True	True	True	False	3UTR	TNRC18	TNRC18-9	TNRC18	Upstream_3UTR	5	TNRC18:5_3ut
90843	7	5400033	5400469	TNRC18|97491	0	-	5400033	5400469	0	1	436,	0,	97491	False	False	True	True	intron	TNRC18	TNRC18-10	TNRC18	intron	4	TNRC18:4_int
90844	7	5419827	5420356	ENSG00000241269|27416	0	+	5419827	5420356	0	2	150,21,	0,508,	27416	False	True	True	False	exon	ENSG00000241269	ENSG00000241269-1	ENSG00000241269	exon	1	ENSG00000241269:1_nce
90845	7	5419980	5420405	TNRC18|97492	0	-	5419980	5420405	0	1	425,	0,	97492	False	True	True	True	intron	TNRC18	TNRC18-11	TNRC18	intron	3	TNRC18:3_int
90846	7	5420187	5423111	ENSG00000188365|25375	0	+	5420187	5423111	0	2	81,319,	0,2605,	25375	False	True	True	True	exon	ENSG00000188365	ENSG00000188365-2	ENSG00000188365	exon	2	ENSG00000188365:2_nce
90847	7	5421161	5421564	ENSG00000188365|25376	0	+	5421161	5421564	0	1	403,	0,	25376	False	True	True	True	intron	ENSG00000188365	ENSG00000188365-1	ENSG00000188365	intron	1	ENSG00000188365:1_int
90848	7	5422861	5423305	TNRC18|97490	0	-	5422861	5423305	0	1	444,	0,	97490	False	False	True	True	intron	TNRC18	TNRC18-12	TNRC18	intron	2	TNRC18:2_int
90849	7	5423654	5423834	TNRC18|97496	0	-	5423654	5423834	0	1	180,	0,	97496	False	True	True	True	5UTR	TNRC18	TNRC18-13	TNRC18	5UTR	1	TNRC18:1_5ut
90850	7	5424491	5424980	ENSG00000188365|25377	0	+	5424491	5424980	0	1	489,	0,	25377	False	True	True	True	3primeExtended	ENSG00000188365	ENSG00000188365-3	ENSG00000188365	3primeExtended	3	ENSG00000188365:3_3ds
90851	7	5425415	5425812	ENSG00000234432|26914	0	-	5425415	5425812	0	1	397,	0,	26914	False	True	True	True	3primeExtended	ENSG00000234432	ENSG00000234432-1	ENSG00000234432	3primeExtended	3	ENSG00000234432:3_3ds
90852	7	5425968	5426401	ENSG00000272953|31818	0	+	5425968	5426401	0	1	433,	0,	31818	True	True	True	True	exon	ENSG00000272953	ENSG00000272953-1	ENSG00000272953	exon	1	ENSG00000272953:1_nce
90853	7	5426277	5426707	ENSG00000234432|26912	0	-	5426277	5426707	0	1	430,	0,	26912	True	True	True	True	exon	ENSG00000234432	ENSG00000234432-2	ENSG00000234432	exon	2	ENSG00000234432:2_nce
90854	7	5428701	5428927	ENSG00000234432|26913	0	-	5428701	5428927	0	1	226,	0,	26913	False	False	True	True	exon	ENSG00000234432	ENSG00000234432-3	ENSG00000234432	exon	1	ENSG00000234432:1_nce
90855	7	5429162	5429664	ENSG00000273084|31877	0	+	5429162	5429664	0	1	502,	0,	31877	True	True	True	True	exon	ENSG00000273084	ENSG00000273084-1	ENSG00000273084	exon	1	ENSG00000273084:1_nce
90856	7	5431335	5447797	FBXL18|38605	0	-	5431335	5447797	0	3	167,162,72,	0,7154,16390,	38605	False	True	True	False	3UTR	FBXL18	FBXL18-1	FBXL18	Distal_3UTR	7	FBXL18:7_3ut
90857	7	5475797	5476267	FBXL18|38604	0	-	5475797	5476267	0	1	470,	0,	38604	False	True	True	True	3UTR	FBXL18	FBXL18-2	FBXL18	Upstream_3UTR	6	FBXL18:6_3ut
90858	7	5476619	5477038	FBXL18|38606	0	-	5476619	5477038	0	1	419,	0,	38606	False	False	True	True	3UTR	FBXL18	FBXL18-3	FBXL18	Upstream_3UTR	5	FBXL18:5_3ut
90859	7	5480582	5480905	FBXL18|38608	0	-	5480582	5480905	0	1	323,	0,	38608	True	False	True	True	3UTR	FBXL18	FBXL18-4	FBXL18	Upstream_3UTR	4	FBXL18:4_3ut
90860	7	5484922	5485344	FBXL18|38609	0	-	5484922	5485344	0	1	422,	0,	38609	False	False	True	True	intron	FBXL18	FBXL18-5	FBXL18	intron	3	FBXL18:3_int
90861	7	5489178	5489590	FBXL18|38607	0	-	5489178	5489590	0	1	412,	0,	38607	False	True	True	True	3UTR	FBXL18	FBXL18-6	FBXL18	Upstream_3UTR	2	FBXL18:2_3ut
90862	7	5494443	5494915	FBXL18|38610	0	-	5494443	5494915	0	1	472,	0,	38610	False	True	True	False	intron	FBXL18	FBXL18-7	FBXL18	intron	1	FBXL18:1_int
90863	7	5527143	5527556	ACTB|968	0	-	5527143	5527556	0	1	413,	0,	968	True	True	True	True	3UTR	ACTB	ACTB-1	ACTB	Proximal_3UTR	2	ACTB:2_3ut
90864	7	5527536	5528336	ACTB|969	0	-	5527536	5528336	0	3	355,182,56,	0,467,744,	969	False	True	True	True	3UTR	ACTB	ACTB-2	ACTB	Proximal_3UTR	1	ACTB:1_3ut
90865	7	5556823	5557245	ENSG00000272719|31695	0	+	5556823	5557245	0	1	422,	0,	31695	False	True	True	True	exon	ENSG00000272719	ENSG00000272719-1	ENSG00000272719	exon	1	ENSG00000272719:1_nce
90866	7	5605820	5606220	FSCN1|40465	0	+	5605820	5606220	0	1	400,	0,	40465	False	False	True	True	3UTR	FSCN1	FSCN1-1	FSCN1	Distal_3UTR	1	FSCN1:1_3ut
90867	7	5606251	5606655	FSCN1|40464	0	+	5606251	5606655	0	1	404,	0,	40464	False	True	True	True	3UTR	FSCN1	FSCN1-2	FSCN1	Distal_3UTR	2	FSCN1:2_3ut
90868	7	5620047	5620614	RNF216|81358	0	-	5620047	5620614	0	1	567,	0,	81358	True	True	True	True	3UTR	RNF216	RNF216-1	RNF216	Distal_3UTR	14	RNF216:14_3ut
90869	7	5621162	5621562	RNF216|81361	0	-	5621162	5621562	0	1	400,	0,	81361	False	False	True	True	3UTR	RNF216	RNF216-2	RNF216	Distal_3UTR	13	RNF216:13_3ut
90870	7	5622695	5622969	RNF216|81362	0	-	5622695	5622969	0	1	274,	0,	81362	False	True	True	True	3UTR	RNF216	RNF216-3	RNF216	Proximal_3UTR	12	RNF216:12_3ut
90871	7	5623157	5711811	RNF216|81360	0	-	5623157	5711811	0	6	22,70,223,123,98,51,	0,898,17996,26482,29255,88603,	81360	False	True	True	False	3UTR	RNF216	RNF216-11	RNF216	Upstream_3UTR	11	RNF216:11_3ut
90872	7	5635271	5635724	RNF216|81359	0	-	5635271	5635724	0	1	453,	0,	81359	False	False	True	True	intron	RNF216	RNF216-4	RNF216	intron	10	RNF216:10_int
90873	7	5660254	5660682	RNF216|81365	0	-	5660254	5660682	0	1	428,	0,	81365	False	True	True	True	intron	RNF216	RNF216-5	RNF216	intron	9	RNF216:9_int
90874	7	5664783	5665191	RNF216|81366	0	-	5664783	5665191	0	1	408,	0,	81366	False	False	True	True	intron	RNF216	RNF216-6	RNF216	intron	8	RNF216:8_int
90875	7	5688760	5689160	RNF216|81354	0	-	5688760	5689160	0	1	400,	0,	81354	False	False	True	True	intron	RNF216	RNF216-7	RNF216	intron	7	RNF216:7_int
90876	7	5692753	5693204	RNF216|81353	0	-	5692753	5693204	0	1	451,	0,	81353	False	False	True	True	intron	RNF216	RNF216-8	RNF216	intron	6	RNF216:6_int
90877	7	5702552	5702971	RNF216|81355	0	-	5702552	5702971	0	1	419,	0,	81355	False	False	True	True	intron	RNF216	RNF216-9	RNF216	intron	5	RNF216:5_int
90878	7	5708411	5708973	RNF216|81356	0	-	5708411	5708973	0	1	562,	0,	81356	False	True	True	True	intron	RNF216	RNF216-10	RNF216	intron	4	RNF216:4_int
90879	7	5722978	5723378	RNF216|81357	0	-	5722978	5723378	0	1	400,	0,	81357	False	False	True	True	intron	RNF216	RNF216-12	RNF216	intron	3	RNF216:3_int
90880	7	5725417	5739386	RNF216|81364	0	-	5725417	5739386	0	4	21,165,103,111,	0,4014,5297,13858,	81364	False	True	True	False	3UTR	RNF216	RNF216-13	RNF216	Upstream_3UTR	2	RNF216:2_3ut
90881	7	5730780	5741370	RNF216|81363	0	-	5730780	5741370	0	3	37,77,398,	0,8495,10192,	81363	False	True	True	False	3UTR	RNF216	RNF216-14	RNF216	Upstream_3UTR	1	RNF216:1_3ut
90882	7	5847774	5854365	ZNF815P|108278	0	+	5847774	5854365	0	2	93,259,	0,6332,	108278	False	True	True	False	exon	ZNF815P	ZNF815P-2	ZNF815P	exon	2	ZNF815P:2_nce
90883	7	5848511	5848994	ZNF815P|108279	0	+	5848511	5848994	0	1	483,	0,	108279	False	True	True	True	intron	ZNF815P	ZNF815P-1	ZNF815P	intron	1	ZNF815P:1_int
90884	7	5880370	5880790	OCM|67961	0	+	5880370	5880790	0	1	420,	0,	67961	False	True	True	False	intron	OCM	OCM-1	OCM	intron	1	OCM:1_int
90885	7	5884343	5884743	OCM|67962	0	+	5884343	5884743	0	1	400,	0,	67962	False	False	True	True	intron	OCM	OCM-2	OCM	intron	2	OCM:2_int
90886	7	5886063	5886363	OCM|67960	0	+	5886063	5886363	0	1	300,	0,	67960	True	True	True	True	3UTR	OCM	OCM-3	OCM	Distal_3UTR	3	OCM:3_3ut
90887	7	5923937	5926016	CCZ1|12942	0	+	5923937	5926016	0	2	25,385,	0,1694,	12942	True	True	True	True	3UTR	CCZ1	CCZ1-1	CCZ1	Proximal_3UTR	1	CCZ1:1_3ut
90888	7	5978820	5979231	PMS2|73680	0	-	5978820	5979231	0	1	411,	0,	73680	False	False	True	True	intron	PMS2	PMS2-1	PMS2	intron	5	PMS2:5_int
90889	7	5992290	5992749	PMS2|73681	0	-	5992290	5992749	0	1	459,	0,	73681	False	True	True	False	intron	PMS2	PMS2-2	PMS2	intron	4	PMS2:4_int
90890	7	5999266	6009015	PMS2|73679	0	-	5999266	6009015	0	6	9,184,103,87,17,19,	0,3186,4423,4705,6625,9730,	73679	False	False	True	True	exon	PMS2	PMS2-5	PMS2	exon	3	PMS2:3_nce
90891	7	6002891	6003304	PMS2|73683	0	-	6002891	6003304	0	1	413,	0,	73683	False	False	True	True	intron	PMS2	PMS2-3	PMS2	intron	2	PMS2:2_int
90892	7	6003445	6003919	PMS2|73682	0	-	6003445	6003919	0	1	474,	0,	73682	False	True	True	True	exon	PMS2	PMS2-4	PMS2	exon	1	PMS2:1_nce
90893	7	6009339	6023311	AIMP2|2559	0	+	6009339	6023311	0	4	159,207,232,9,	0,5806,8474,13963,	2559	False	True	True	True	CDS	AIMP2	AIMP2-2	AIMP2	CDS	2	AIMP2:2_cds
90894	7	6009526	6009982	AIMP2|2560	0	+	6009526	6009982	0	1	456,	0,	2560	False	True	True	False	intron	AIMP2	AIMP2-1	AIMP2	intron	1	AIMP2:1_int
90895	7	6022247	6022676	EIF2AK1|24272	0	-	6022247	6022676	0	1	429,	0,	24272	True	True	True	True	3UTR	EIF2AK1	EIF2AK1-1	EIF2AK1	Distal_3UTR	7	EIF2AK1:7_3ut
90896	7	6023292	6023706	EIF2AK1|24274	0	-	6023292	6023706	0	1	414,	0,	24274	False	True	True	False	3UTR	EIF2AK1	EIF2AK1-2	EIF2AK1	Proximal_3UTR	6	EIF2AK1:6_3ut
90897	7	6023394	6023834	AIMP2|2558	0	+	6023394	6023834	0	1	440,	0,	2558	True	True	True	True	3UTR	AIMP2	AIMP2-3	AIMP2	Distal_3UTR	3	AIMP2:3_3ut
90898	7	6023763	6024261	EIF2AK1|24273	0	-	6023763	6024261	0	1	498,	0,	24273	True	True	True	True	3UTR	EIF2AK1	EIF2AK1-3	EIF2AK1	Upstream_3UTR	5	EIF2AK1:5_3ut
90899	7	6024205	6024672	AIMP2|2561	0	+	6024205	6024672	0	1	467,	0,	2561	False	True	True	True	3primeExtended	AIMP2	AIMP2-4	AIMP2	3primeExtended	4	AIMP2:4_3ds
90900	7	6026733	6029006	EIF2AK1|24276	0	-	6026733	6029006	0	3	228,83,89,	0,1881,2184,	24276	False	True	True	True	CDS	EIF2AK1	EIF2AK1-4	EIF2AK1	CDS	4	EIF2AK1:4_cds
90901	7	6028988	6041065	EIF2AK1|24278	0	-	6028988	6041065	0	4	44,101,112,174,	0,8435,9571,11903,	24278	False	True	True	False	CDS	EIF2AK1	EIF2AK1-6	EIF2AK1	CDS	3	EIF2AK1:3_cds
90902	7	6032185	6032622	EIF2AK1|24275	0	-	6032185	6032622	0	1	437,	0,	24275	False	False	True	True	intron	EIF2AK1	EIF2AK1-5	EIF2AK1	intron	2	EIF2AK1:2_int
90903	7	6036223	6036552	ANKRD61|3925	0	+	6036223	6036552	0	1	329,	0,	3925	False	True	True	True	3UTR	ANKRD61	ANKRD61-1	ANKRD61	Distal_3UTR	1	ANKRD61:1_3ut
90904	7	6046093	6054639	EIF2AK1|24277	0	-	6046093	6054639	0	5	58,100,38,134,94,	0,898,2713,3818,8452,	24277	False	False	True	True	3UTR	EIF2AK1	EIF2AK1-7	EIF2AK1	Upstream_3UTR	1	EIF2AK1:1_3ut
90905	7	6127136	6127603	USP42|101652	0	+	6127136	6127603	0	1	467,	0,	101652	False	False	True	True	intron	USP42	USP42-1	USP42	intron	1	USP42:1_int
90906	7	6149080	6149526	USP42|101653	0	+	6149080	6149526	0	1	446,	0,	101653	False	False	True	True	intron	USP42	USP42-2	USP42	intron	2	USP42:2_int
90907	7	6154704	6155170	USP42|101651	0	+	6154704	6155170	0	1	466,	0,	101651	False	True	True	False	3UTR	USP42	USP42-3	USP42	Upstream_3UTR	3	USP42:3_3ut
90908	7	6160647	6161047	CYTH3|19639	0	-	6160647	6161047	0	1	400,	0,	19639	False	False	True	True	3primeExtended	CYTH3	CYTH3-1	CYTH3	3primeExtended	9	CYTH3:9_3ds
90909	7	6161098	6161564	USP42|101650	0	+	6161098	6161564	0	1	466,	0,	101650	True	True	True	True	3UTR	USP42	USP42-4	USP42	Distal_3UTR	4	USP42:4_3ut
